GLEAN_PASA	MRNA_FROM	CHROM	START_FROM	STOP_FROM	STRAND_FROM	JGI	MRNA_TO	START_TO	STOP_TO	STRAND_TO	SINGLE_MATCH
GLEANP3_071520	GLEANP3_071520.t1	bdenJAM81_scaffold_13	497617	499005	1	GP3.071520.5	bden_t_91593	GP3.071520.5	497617	499005	1	yes
GLEANP3_071530	GLEANP3_071530.t1	bdenJAM81_scaffold_13	499486	502827	1	GP3.071530.5	bden_t_91594	GP3.071530.5	499486	502827	1	yes
GLEANP3_071540	GLEANP3_071540.t1	bdenJAM81_scaffold_13	503023	505843	1	e_gw1.13.58.1.5	bden_t_13838	e_gw1.13.58.1.5	503130	505843	1	yes
GLEANP3_071550	GLEANP3_071550.t1	bdenJAM81_scaffold_13	520296	522501	1	e_gw1.13.143.1.5	bden_t_13909	e_gw1.13.143.1.5	521413	522501	1	yes
GLEANP3_071560	GLEANP3_071560.t1	bdenJAM81_scaffold_13	525075	526176	1	e_gw1.13.256.1.5	bden_t_13703	e_gw1.13.256.1.5	525709	526176	1	yes
GLEANP3_071570	GLEANP3_071570.t1	bdenJAM81_scaffold_13	526491	527717	1	fgenesh1_pg.C_scaffold_13000178.5	bden_t_27467	fgenesh1_pg.C_scaffold_13000178.5	526491	527717	1	yes
GLEANP3_071580	GLEANP3_071580.t1	bdenJAM81_scaffold_13	541204	541428	1	e_gw1.13.284.1.5	bden_t_13912	e_gw1.13.284.1.5	541204	541597	1	yes
GLEANP3_071590	GLEANP3_071590.t1	bdenJAM81_scaffold_13	552280	556321	1	GP3.071590.5	bden_t_91600	GP3.071590.5	552280	556321	1	yes
GLEANP3_071600	GLEANP3_071600.t1	bdenJAM81_scaffold_13	560365	562186	1	GP3.071600.5	bden_t_91601	GP3.071600.5	560365	562186	1	yes
GLEANP3_071610	GLEANP3_071610.t1	bdenJAM81_scaffold_13	565023	565571	1	gw1.13.266.1.5	bden_t_6667	gw1.13.266.1.5	565164	565535	1	yes
GLEANP3_071620	GLEANP3_071620.t1	bdenJAM81_scaffold_13	569313	571208	1	fgenesh1_pg.C_scaffold_13000193.5	bden_t_27482	fgenesh1_pg.C_scaffold_13000193.5	569313	571208	1	yes
GLEANP3_071630	GLEANP3_071630.t1	bdenJAM81_scaffold_13	615173	618171	1	estExt_fgenesh1_pg.C_130206.5	bden_t_35968	estExt_fgenesh1_pg.C_130206.5	615155	618241	1	yes
GLEANP3_071640	GLEANP3_071640.t1	bdenJAM81_scaffold_13	619729	620640	1	fgenesh1_pg.C_scaffold_13000211.5	bden_t_27500	fgenesh1_pg.C_scaffold_13000211.5	619401	620640	1	yes
GLEANP3_071650	GLEANP3_071650.t1	bdenJAM81_scaffold_13	621100	622268	1	fgenesh1_pg.C_scaffold_13000212.5	bden_t_27501	fgenesh1_pg.C_scaffold_13000212.5	621100	622268	1	yes
GLEANP3_071660	GLEANP3_071660.t1	bdenJAM81_scaffold_13	624446	625572	1	GP3.071660.5	bden_t_91607	GP3.071660.5	624446	625572	1	yes
GLEANP3_071670	GLEANP3_071670.t1	bdenJAM81_scaffold_13	630603	632371	1	GP3.071670.5	bden_t_91608	GP3.071670.5	630603	632371	1	yes
GLEANP3_071680	GLEANP3_071680.t1	bdenJAM81_scaffold_13	633518	634282	1	GP3.071680.5	bden_t_91609	GP3.071680.5	633518	634282	1	yes
GLEANP3_071690	GLEANP3_071690.t1	bdenJAM81_scaffold_13	636689	638655	1	GP3.071690.5	bden_t_91610	GP3.071690.5	636689	638655	1	yes
GLEANP3_071700	GLEANP3_071700.t1	bdenJAM81_scaffold_13	639228	639425	1	estExt_fgenesh1_pg.C_130219.5	bden_t_35970	estExt_fgenesh1_pg.C_130219.5	639228	654759	1	yes
GLEANP3_071710	GLEANP3_071710.t1	bdenJAM81_scaffold_13	653669	654759	1	estExt_fgenesh1_pg.C_130219.5	bden_t_35970	estExt_fgenesh1_pg.C_130219.5	639228	654759	1	yes
GLEANP3_071720	GLEANP3_071720.t1	bdenJAM81_scaffold_13	664803	665480	1	e_gw1.13.246.1.5	bden_t_13763	e_gw1.13.246.1.5	664803	665480	1	yes
GLEANP3_071730	GLEANP3_071730.t1	bdenJAM81_scaffold_13	674533	675739	1	GP3.071730.5	bden_t_91614	GP3.071730.5	674533	675739	1	yes
GLEANP3_071740	GLEANP3_071740.t1	bdenJAM81_scaffold_13	685191	685412	1	GP3.071740.5	bden_t_91615	GP3.071740.5	685191	685412	1	yes
GLEANP3_071750	GLEANP3_071750.t1	bdenJAM81_scaffold_13	688406	689464	1	gw1.13.168.1.5	bden_t_4571	gw1.13.168.1.5	688601	689248	1	yes
GLEANP3_071760	GLEANP3_071760.t1	bdenJAM81_scaffold_13	694486	698336	1	estExt_Genewise1Plus.C_130260.5	bden_t_20725	estExt_Genewise1Plus.C_130260.5	697222	698633	1	yes
GLEANP3_071770	GLEANP3_071770.t1	bdenJAM81_scaffold_13	713232	714254	1	fgenesh1_pg.C_scaffold_13000245.5	bden_t_27534	fgenesh1_pg.C_scaffold_13000245.5	713232	714605	1	yes
GLEANP3_071780	GLEANP3_071780.t1	bdenJAM81_scaffold_13	725304	726016	1	GP3.071780.5	bden_t_91619	GP3.071780.5	725304	726016	1	yes
GLEANP3_071790	GLEANP3_071790.t1	bdenJAM81_scaffold_13	730456	731131	1	fgenesh1_pg.C_scaffold_13000252.5	bden_t_27541	fgenesh1_pg.C_scaffold_13000252.5	730156	731131	1	yes
GLEANP3_071800	GLEANP3_071800.t1	bdenJAM81_scaffold_14	6335	6975	1	e_gw1.14.188.1.5	bden_t_14086	e_gw1.14.188.1.5	6290	6931	1	yes
GLEANP3_071810	GLEANP3_071810.t1	bdenJAM81_scaffold_14	7451	12459	-1	fgenesh1_pg.C_scaffold_14000004.5	bden_t_27550	fgenesh1_pg.C_scaffold_14000004.5	7516	12217	-1	yes
GLEANP3_071820	GLEANP3_071820.t1	bdenJAM81_scaffold_14	12595	13737	1	GP3.071820.5	bden_t_91623	GP3.071820.5	12595	13737	1	yes
GLEANP3_071830	GLEANP3_071830.t1	bdenJAM81_scaffold_14	13798	16473	1	GP3.071830.5	bden_t_91624	GP3.071830.5	13798	16473	1	yes
GLEANP3_071840	GLEANP3_071840.t1	bdenJAM81_scaffold_14	18013	19239	-1	estExt_fgenesh1_pg.C_140007.5	bden_t_35984	estExt_fgenesh1_pg.C_140007.5	18013	19587	-1	yes
GLEANP3_071850	GLEANP3_071850.t1	bdenJAM81_scaffold_14	20849	23885	1	estExt_fgenesh1_pg.C_140009.5	bden_t_35985	estExt_fgenesh1_pg.C_140009.5	20836	23885	1	yes
GLEANP3_071860	GLEANP3_071860.t1	bdenJAM81_scaffold_14	25817	28166	-1	fgenesh1_pg.C_scaffold_14000011.5	bden_t_27557	fgenesh1_pg.C_scaffold_14000011.5	25855	28181	-1	yes
GLEANP3_071870	GLEANP3_071870.t1	bdenJAM81_scaffold_14	32923	37181	-1	GP3.071870.5	bden_t_91628	GP3.071870.5	32923	37181	-1	yes
GLEANP3_071880	GLEANP3_071880.t1	bdenJAM81_scaffold_14	38799	40668	1	estExt_Genewise1.C_140009.5	bden_t_17759	estExt_Genewise1.C_140009.5	38799	40668	1	yes
GLEANP3_071890	GLEANP3_071890.t1	bdenJAM81_scaffold_14	42873	44655	1	GP3.071890.5	bden_t_91630	GP3.071890.5	42873	44655	1	yes
GLEANP3_071900	GLEANP3_071900.t1	bdenJAM81_scaffold_14	45031	46354	1	estExt_fgenesh1_kg.C_140003.5	bden_t_37411	estExt_fgenesh1_kg.C_140003.5	45031	46356	1	yes
GLEANP3_071910	GLEANP3_071910.t1	bdenJAM81_scaffold_14	47496	51033	1	e_gw1.14.237.1.5	bden_t_14076	e_gw1.14.237.1.5	50625	50777	1	yes
GLEANP3_071920	GLEANP3_071920.t1	bdenJAM81_scaffold_14	51651	53568	-1	fgenesh1_pm.C_scaffold_14000005.5	bden_t_30699	fgenesh1_pm.C_scaffold_14000005.5	51669	53568	-1	yes
GLEANP3_071930	GLEANP3_071930.t1	bdenJAM81_scaffold_14	54038	54901	-1	estExt_fgenesh1_kg.C_140004.5	bden_t_37412	estExt_fgenesh1_kg.C_140004.5	54038	54740	-1	yes
GLEANP3_071940	GLEANP3_071940.t1	bdenJAM81_scaffold_14	55228	56652	-1	fgenesh1_kg.C_scaffold_14000005.5	bden_t_32337	fgenesh1_kg.C_scaffold_14000005.5	55228	56652	-1	yes
GLEANP3_071950	GLEANP3_071950.t1	bdenJAM81_scaffold_14	58415	60664	1	fgenesh1_kg.C_scaffold_14000006.5	bden_t_32338	fgenesh1_kg.C_scaffold_14000006.5	59816	60664	1	yes
GLEANP3_071960	GLEANP3_071960.t1	bdenJAM81_scaffold_14	66334	70308	1	estExt_fgenesh1_pg.C_140027.5	bden_t_35990	estExt_fgenesh1_pg.C_140027.5	66334	70308	1	yes
GLEANP3_071970	GLEANP3_071970.t1	bdenJAM81_scaffold_14	75494	75872	1	GP3.071970.5	bden_t_91638	GP3.071970.5	75494	75872	1	yes
GLEANP3_071980	GLEANP3_071980.t1	bdenJAM81_scaffold_14	82565	85174	-1	fgenesh1_pg.C_scaffold_14000032.5	bden_t_27578	fgenesh1_pg.C_scaffold_14000032.5	82762	85174	-1	no
GLEANP3_071980	GLEANP3_071980.t1	bdenJAM81_scaffold_14	82565	85174	-1	estExt_fgenesh1_pg.C_140031.5	bden_t_35991	estExt_fgenesh1_pg.C_140031.5	77300	82724	1	no
GLEANP3_071990	GLEANP3_071990.t1	bdenJAM81_scaffold_14	85578	90703	-1	estExt_fgenesh1_pg.C_140033.5	bden_t_35992	estExt_fgenesh1_pg.C_140033.5	85720	90695	-1	yes
GLEANP3_072000	GLEANP3_072000.t1	bdenJAM81_scaffold_14	96067	97136	1	estExt_fgenesh1_kg.C_140009.5	bden_t_37416	estExt_fgenesh1_kg.C_140009.5	95619	97136	1	yes
GLEANP3_072010	GLEANP3_072010.t1	bdenJAM81_scaffold_14	103222	105757	-1	estExt_fgenesh1_pm.C_140010.5	bden_t_33694	estExt_fgenesh1_pm.C_140010.5	103222	105757	-1	yes
GLEANP3_072020	GLEANP3_072020.t1	bdenJAM81_scaffold_14	106619	109148	1	estExt_fgenesh1_pm.C_140011.5	bden_t_33695	estExt_fgenesh1_pm.C_140011.5	106770	109148	1	yes
GLEANP3_072030	GLEANP3_072030.t1	bdenJAM81_scaffold_14	115358	120530	1	estExt_fgenesh1_pg.C_140043.5	bden_t_35998	estExt_fgenesh1_pg.C_140043.5	115358	120530	1	yes
GLEANP3_072040	GLEANP3_072040.t1	bdenJAM81_scaffold_14	121481	123750	-1	estExt_fgenesh1_pg.C_140045.5	bden_t_35999	estExt_fgenesh1_pg.C_140045.5	121481	123750	-1	yes
GLEANP3_072050	GLEANP3_072050.t1	bdenJAM81_scaffold_14	127705	130441	1	estExt_Genewise1.C_140039.5	bden_t_17771	estExt_Genewise1.C_140039.5	127705	130441	1	yes
GLEANP3_072060	GLEANP3_072060.t1	bdenJAM81_scaffold_14	130443	131754	-1	fgenesh1_pg.C_scaffold_14000048.5	bden_t_27594	fgenesh1_pg.C_scaffold_14000048.5	130499	131619	-1	yes
GLEANP3_072070	GLEANP3_072070.t1	bdenJAM81_scaffold_14	131790	135845	1	estExt_fgenesh1_pg.C_140049.5	bden_t_36002	estExt_fgenesh1_pg.C_140049.5	131793	135960	1	yes
GLEANP3_072080	GLEANP3_072080.t1	bdenJAM81_scaffold_14	135570	140702	-1	estExt_fgenesh1_pg.C_140049.5	bden_t_36002	estExt_fgenesh1_pg.C_140049.5	131793	135960	1	no
GLEANP3_072080	GLEANP3_072080.t1	bdenJAM81_scaffold_14	135570	140702	-1	estExt_Genewise1.C_140042.5	bden_t_17774	estExt_Genewise1.C_140042.5	136262	140631	-1	no
GLEANP3_072090	GLEANP3_072090.t1	bdenJAM81_scaffold_14	140922	141777	-1	GP3.072090.5	bden_t_91650	GP3.072090.5	140922	141777	-1	yes
GLEANP3_072100	GLEANP3_072100.t1	bdenJAM81_scaffold_14	145973	148527	-1	estExt_Genewise1Plus.C_140046.5	bden_t_20750	estExt_Genewise1Plus.C_140046.5	145986	148529	-1	yes
GLEANP3_072110	GLEANP3_072110.t1	bdenJAM81_scaffold_14	148815	150854	-1	estExt_Genewise1Plus.C_140048.5	bden_t_20752	estExt_Genewise1Plus.C_140048.5	148815	150074	-1	yes
GLEANP3_072120	GLEANP3_072120.t1	bdenJAM81_scaffold_14	168337	171543	-1	estExt_fgenesh1_pg.C_140058.5	bden_t_36006	estExt_fgenesh1_pg.C_140058.5	160527	168393	1	no
GLEANP3_072120	GLEANP3_072120.t1	bdenJAM81_scaffold_14	168337	171543	-1	GP3.072130.5	bden_t_91654	GP3.072130.5	171265	173669	1	no
GLEANP3_072130	GLEANP3_072130.t1	bdenJAM81_scaffold_14	171265	173669	1	GP3.072130.5	bden_t_91654	GP3.072130.5	171265	173669	1	yes
GLEANP3_072140	GLEANP3_072140.t1	bdenJAM81_scaffold_14	173923	177055	-1	estExt_fgenesh1_pg.C_140061.5	bden_t_36007	estExt_fgenesh1_pg.C_140061.5	173721	177055	-1	yes
GLEANP3_072150	GLEANP3_072150.t1	bdenJAM81_scaffold_14	177220	178565	1	estExt_fgenesh1_pg.C_140062.5	bden_t_36008	estExt_fgenesh1_pg.C_140062.5	177220	178684	1	yes
GLEANP3_072160	GLEANP3_072160.t1	bdenJAM81_scaffold_14	178957	185317	-1	GP3.072160.5	bden_t_91657	GP3.072160.5	178957	185317	-1	yes
GLEANP3_072170	GLEANP3_072170.t1	bdenJAM81_scaffold_14	188684	193752	1	GP3.072170.5	bden_t_91658	GP3.072170.5	188684	193752	1	yes
GLEANP3_072180	GLEANP3_072180.t1	bdenJAM81_scaffold_14	194183	196747	1	estExt_fgenesh1_pg.C_140066.5	bden_t_36011	estExt_fgenesh1_pg.C_140066.5	194183	196747	1	yes
GLEANP3_072190	GLEANP3_072190.t1	bdenJAM81_scaffold_14	196772	198374	-1	GP3.072190.5	bden_t_91660	GP3.072190.5	196772	198374	-1	yes
GLEANP3_072200	GLEANP3_072200.t1	bdenJAM81_scaffold_14	198585	199547	-1	estExt_fgenesh1_pg.C_140068.5	bden_t_36012	estExt_fgenesh1_pg.C_140068.5	198586	200073	-1	yes
GLEANP3_072210	GLEANP3_072210.t1	bdenJAM81_scaffold_14	201241	203718	-1	GP3.072210.5	bden_t_91662	GP3.072210.5	201241	203718	-1	yes
GLEANP3_072220	GLEANP3_072220.t1	bdenJAM81_scaffold_14	208081	209068	-1	e_gw1.14.169.1.5	bden_t_13975	e_gw1.14.169.1.5	206986	208087	1	no
GLEANP3_072220	GLEANP3_072220.t1	bdenJAM81_scaffold_14	208081	209068	-1	GP3.072220.5	bden_t_91663	GP3.072220.5	208081	209068	-1	no
GLEANP3_072230	GLEANP3_072230.t1	bdenJAM81_scaffold_14	233562	234968	1	GP3.072230.5	bden_t_91664	GP3.072230.5	233562	234968	1	yes
GLEANP3_072240	GLEANP3_072240.t1	bdenJAM81_scaffold_14	239114	241752	-1	estExt_fgenesh1_kg.C_140025.5	bden_t_37430	estExt_fgenesh1_kg.C_140025.5	240470	241815	-1	yes
GLEANP3_072250	GLEANP3_072250.t1	bdenJAM81_scaffold_14	242200	246797	-1	GP3.072250.5	bden_t_91666	GP3.072250.5	242200	246797	-1	yes
GLEANP3_072260	GLEANP3_072260.t1	bdenJAM81_scaffold_14	248217	251743	1	estExt_Genewise1Plus.C_140075.5	bden_t_20765	estExt_Genewise1Plus.C_140075.5	248212	251675	1	yes
GLEANP3_072270	GLEANP3_072270.t1	bdenJAM81_scaffold_14	260414	263136	1	estExt_Genewise1Plus.C_140084.5	bden_t_20768	estExt_Genewise1Plus.C_140084.5	260363	263136	1	yes
GLEANP3_072280	GLEANP3_072280.t1	bdenJAM81_scaffold_14	265921	271490	1	estExt_fgenesh1_pg.C_140093.5	bden_t_36021	estExt_fgenesh1_pg.C_140093.5	265921	272246	1	yes
GLEANP3_072290	GLEANP3_072290.t1	bdenJAM81_scaffold_14	271908	272421	1	estExt_fgenesh1_pg.C_140093.5	bden_t_36021	estExt_fgenesh1_pg.C_140093.5	265921	272246	1	yes
GLEANP3_072300	GLEANP3_072300.t1	bdenJAM81_scaffold_14	272948	273863	-1	GP3.072300.5	bden_t_91671	GP3.072300.5	272948	273863	-1	yes
GLEANP3_072310	GLEANP3_072310.t1	bdenJAM81_scaffold_14	274050	277116	-1	estExt_fgenesh1_pg.C_140095.5	bden_t_36022	estExt_fgenesh1_pg.C_140095.5	274050	277116	-1	yes
GLEANP3_072320	GLEANP3_072320.t1	bdenJAM81_scaffold_14	283904	285337	1	fgenesh1_pg.C_scaffold_14000098.5	bden_t_27644	fgenesh1_pg.C_scaffold_14000098.5	283904	285337	1	yes
GLEANP3_072330	GLEANP3_072330.t1	bdenJAM81_scaffold_14	290238	291963	-1	GP3.072330.5	bden_t_91674	GP3.072330.5	290238	291963	-1	yes
GLEANP3_072340	GLEANP3_072340.t1	bdenJAM81_scaffold_14	302656	307229	1	estExt_fgenesh1_kg.C_140028.5	bden_t_37433	estExt_fgenesh1_kg.C_140028.5	305622	307302	1	yes
GLEANP3_072350	GLEANP3_072350.t1	bdenJAM81_scaffold_14	309515	310418	-1	estExt_fgenesh1_pm.C_140032.5	bden_t_33711	estExt_fgenesh1_pm.C_140032.5	309531	310418	-1	yes
GLEANP3_072360	GLEANP3_072360.t1	bdenJAM81_scaffold_14	318129	320773	-1	GP3.072360.5	bden_t_91677	GP3.072360.5	318129	320773	-1	yes
GLEANP3_072370	GLEANP3_072370.t1	bdenJAM81_scaffold_14	331083	332469	1	gw1.14.125.1.5	bden_t_3691	gw1.14.125.1.5	331171	332379	1	yes
GLEANP3_072380	GLEANP3_072380.t1	bdenJAM81_scaffold_14	332957	335801	-1	estExt_fgenesh1_pg.C_140118.5	bden_t_36029	estExt_fgenesh1_pg.C_140118.5	332962	335801	-1	yes
GLEANP3_072390	GLEANP3_072390.t1	bdenJAM81_scaffold_14	343163	350745	1	fgenesh1_pg.C_scaffold_14000119.5	bden_t_27665	fgenesh1_pg.C_scaffold_14000119.5	336521	350715	1	yes
GLEANP3_072400	GLEANP3_072400.t1	bdenJAM81_scaffold_14	351527	353548	1	GP3.072400.5	bden_t_91681	GP3.072400.5	351527	353548	1	yes
GLEANP3_072410	GLEANP3_072410.t1	bdenJAM81_scaffold_14	356838	358464	1	GP3.072410.5	bden_t_91682	GP3.072410.5	356838	358464	1	yes
GLEANP3_072420	GLEANP3_072420.t1	bdenJAM81_scaffold_14	361938	363552	-1	estExt_fgenesh1_kg.C_140031.5	bden_t_37436	estExt_fgenesh1_kg.C_140031.5	361938	362657	-1	no
GLEANP3_072420	GLEANP3_072420.t1	bdenJAM81_scaffold_14	361938	363552	-1	estExt_fgenesh1_kg.C_140032.5	bden_t_37437	estExt_fgenesh1_kg.C_140032.5	362816	363550	1	no
GLEANP3_072430	GLEANP3_072430.t1	bdenJAM81_scaffold_14	380249	381904	1	e_gw1.14.143.1.5	bden_t_13972	e_gw1.14.143.1.5	380254	381852	1	yes
GLEANP3_072440	GLEANP3_072440.t1	bdenJAM81_scaffold_14	391193	397332	-1	e_gw1.14.3.1.5	bden_t_14033	e_gw1.14.3.1.5	391193	396518	-1	yes
GLEANP3_072450	GLEANP3_072450.t1	bdenJAM81_scaffold_14	397502	398334	1	estExt_fgenesh1_kg.C_140034.5	bden_t_37439	estExt_fgenesh1_kg.C_140034.5	397506	398333	1	yes
GLEANP3_072460	bdenJAM81_scaffold_14	407708	408809	-1					NO_MATCH
GLEANP3_072470	GLEANP3_072470.t1	bdenJAM81_scaffold_14	408997	410587	1	e_gw1.14.99.1.5	bden_t_14137	e_gw1.14.99.1.5	408997	410378	1	yes
GLEANP3_072480	GLEANP3_072480.t1	bdenJAM81_scaffold_14	416530	419616	1	estExt_fgenesh1_pg.C_140143.5	bden_t_36036	estExt_fgenesh1_pg.C_140143.5	416530	419616	1	yes
GLEANP3_072490	GLEANP3_072490.t1	bdenJAM81_scaffold_14	420118	420990	1	GP3.072490.5	bden_t_91690	GP3.072490.5	420118	420990	1	yes
GLEANP3_072500	GLEANP3_072500.t1	bdenJAM81_scaffold_14	431669	434289	1	e_gw1.14.92.1.5	bden_t_14167	e_gw1.14.92.1.5	431800	434238	1	yes
GLEANP3_072510	GLEANP3_072510.t1	bdenJAM81_scaffold_14	437454	440396	-1	GP3.072510.5	bden_t_91692	GP3.072510.5	437454	440396	-1	yes
GLEANP3_072520	GLEANP3_072520.t1	bdenJAM81_scaffold_14	441031	443215	1	e_gw1.14.73.1.5	bden_t_14125	e_gw1.14.73.1.5	441050	443126	1	yes
GLEANP3_072530	GLEANP3_072530.t1	bdenJAM81_scaffold_14	443740	445326	1	fgenesh1_pg.C_scaffold_14000150.5	bden_t_27696	fgenesh1_pg.C_scaffold_14000150.5	443740	445326	1	yes
GLEANP3_072540	GLEANP3_072540.t1	bdenJAM81_scaffold_14	449391	451514	1	e_gw1.14.69.1.5	bden_t_14025	e_gw1.14.69.1.5	449990	451514	1	yes
GLEANP3_072550	GLEANP3_072550.t1	bdenJAM81_scaffold_14	459692	466750	-1	gw1.14.179.1.5	bden_t_6084	gw1.14.179.1.5	464249	464888	-1	no
GLEANP3_072550	GLEANP3_072550.t1	bdenJAM81_scaffold_14	459692	466750	-1	fgenesh1_pg.C_scaffold_14000156.5	bden_t_27702	fgenesh1_pg.C_scaffold_14000156.5	459692	462873	-1	no
GLEANP3_072560	GLEANP3_072560.t1	bdenJAM81_scaffold_14	467680	472180	-1	e_gw1.14.14.1.5	bden_t_14105	e_gw1.14.14.1.5	468016	469608	-1	yes
GLEANP3_072570	GLEANP3_072570.t1	bdenJAM81_scaffold_14	473544	476091	-1	GP3.072570.5	bden_t_91698	GP3.072570.5	473544	476091	-1	yes
GLEANP3_072580	GLEANP3_072580.t1	bdenJAM81_scaffold_14	476250	478382	-1	estExt_fgenesh1_pg.C_140160.5	bden_t_36043	estExt_fgenesh1_pg.C_140160.5	476246	478382	-1	yes
GLEANP3_072590	GLEANP3_072590.t1	bdenJAM81_scaffold_14	479350	483433	-1	estExt_fgenesh1_pg.C_140161.5	bden_t_36044	estExt_fgenesh1_pg.C_140161.5	479468	483433	-1	yes
GLEANP3_072600	GLEANP3_072600.t1	bdenJAM81_scaffold_14	484858	485769	1	estExt_fgenesh1_kg.C_140041.5	bden_t_37445	estExt_fgenesh1_kg.C_140041.5	485021	485769	1	yes
GLEANP3_072610	GLEANP3_072610.t1	bdenJAM81_scaffold_14	503582	506888	1	GP3.072610.5	bden_t_91702	GP3.072610.5	503582	506888	1	yes
GLEANP3_072620	GLEANP3_072620.t1	bdenJAM81_scaffold_14	512793	514028	1	estExt_Genewise1.C_140169.5	bden_t_17824	estExt_Genewise1.C_140169.5	512796	514027	1	yes
GLEANP3_072630	GLEANP3_072630.t1	bdenJAM81_scaffold_14	514509	516681	1	GP3.072630.5	bden_t_91704	GP3.072630.5	514509	516681	1	yes
GLEANP3_072640	GLEANP3_072640.t1	bdenJAM81_scaffold_14	519280	522769	-1	estExt_fgenesh1_pg.C_140171.5	bden_t_36048	estExt_fgenesh1_pg.C_140171.5	519280	522769	-1	yes
GLEANP3_072650	GLEANP3_072650.t1	bdenJAM81_scaffold_14	536301	541439	1	estExt_fgenesh1_pg.C_140174.5	bden_t_36049	estExt_fgenesh1_pg.C_140174.5	536328	541439	1	yes
GLEANP3_072660	GLEANP3_072660.t1	bdenJAM81_scaffold_14	553602	555354	1	estExt_Genewise1Plus.C_140186.5	bden_t_20808	estExt_Genewise1Plus.C_140186.5	553601	555350	1	yes
GLEANP3_072670	GLEANP3_072670.t1	bdenJAM81_scaffold_14	555392	557429	-1	fgenesh1_pg.C_scaffold_14000179.5	bden_t_27725	fgenesh1_pg.C_scaffold_14000179.5	555515	557407	-1	yes
GLEANP3_072680	GLEANP3_072680.t1	bdenJAM81_scaffold_14	558852	563184	-1	estExt_fgenesh1_kg.C_140048.5	bden_t_37448	estExt_fgenesh1_kg.C_140048.5	562516	563634	-1	yes
GLEANP3_072690	GLEANP3_072690.t1	bdenJAM81_scaffold_14	564663	566556	1	fgenesh1_pm.C_scaffold_14000059.5	bden_t_30753	fgenesh1_pm.C_scaffold_14000059.5	564774	566556	1	yes
GLEANP3_072700	GLEANP3_072700.t1	bdenJAM81_scaffold_14	569999	574229	-1	estExt_fgenesh1_pg.C_140184.5	bden_t_36053	estExt_fgenesh1_pg.C_140184.5	569231	574231	-1	yes
GLEANP3_072710	GLEANP3_072710.t1	bdenJAM81_scaffold_14	575075	576178	-1	GP3.072710.5	bden_t_91712	GP3.072710.5	575075	576178	-1	yes
GLEANP3_072720	GLEANP3_072720.t1	bdenJAM81_scaffold_14	579194	580480	-1	GP3.072720.5	bden_t_91713	GP3.072720.5	579194	580480	-1	yes
GLEANP3_072730	GLEANP3_072730.t1	bdenJAM81_scaffold_14	582207	583816	-1	estExt_fgenesh1_kg.C_140051.5	bden_t_37451	estExt_fgenesh1_kg.C_140051.5	582207	582895	-1	yes
GLEANP3_072740	GLEANP3_072740.t1	bdenJAM81_scaffold_14	585086	587898	-1	e_gw1.14.234.1.5	bden_t_14180	e_gw1.14.234.1.5	587415	587810	-1	yes
GLEANP3_072750	GLEANP3_072750.t1	bdenJAM81_scaffold_14	596318	597418	-1	GP3.072750.5	bden_t_91716	GP3.072750.5	596318	597418	-1	yes
GLEANP3_072760	GLEANP3_072760.t1	bdenJAM81_scaffold_14	597493	599571	-1	estExt_fgenesh1_pg.C_140191.5	bden_t_36058	estExt_fgenesh1_pg.C_140191.5	597493	599583	-1	yes
GLEANP3_072770	GLEANP3_072770.t1	bdenJAM81_scaffold_14	617384	619953	-1	estExt_fgenesh1_pg.C_140198.5	bden_t_36061	estExt_fgenesh1_pg.C_140198.5	617386	619951	-1	yes
GLEANP3_072780	GLEANP3_072780.t1	bdenJAM81_scaffold_14	631821	633098	-1	estExt_Genewise1Plus.C_140203.5	bden_t_20815	estExt_Genewise1Plus.C_140203.5	631837	633089	-1	yes
GLEANP3_072790	GLEANP3_072790.t1	bdenJAM81_scaffold_14	637240	638202	1	GP3.072790.5	bden_t_91720	GP3.072790.5	637240	638202	1	yes
GLEANP3_072800	GLEANP3_072800.t1	bdenJAM81_scaffold_14	638648	641102	-1	estExt_fgenesh1_pg.C_140205.5	bden_t_36064	estExt_fgenesh1_pg.C_140205.5	638648	641102	-1	yes
GLEANP3_072810	GLEANP3_072810.t1	bdenJAM81_scaffold_14	646841	648660	-1	estExt_fgenesh1_pg.C_140208.5	bden_t_36065	estExt_fgenesh1_pg.C_140208.5	646841	648660	-1	yes
GLEANP3_072820	GLEANP3_072820.t1	bdenJAM81_scaffold_14	649161	651608	-1	estExt_fgenesh1_pg.C_140209.5	bden_t_36066	estExt_fgenesh1_pg.C_140209.5	649161	651605	-1	yes
GLEANP3_072830	GLEANP3_072830.t1	bdenJAM81_scaffold_14	651740	654598	-1	estExt_fgenesh1_pg.C_140210.5	bden_t_36067	estExt_fgenesh1_pg.C_140210.5	651740	656083	-1	yes
GLEANP3_072840	GLEANP3_072840.t1	bdenJAM81_scaffold_14	659968	664503	1	estExt_Genewise1Plus.C_140214.5	bden_t_20822	estExt_Genewise1Plus.C_140214.5	660771	664503	1	yes
GLEANP3_072850	GLEANP3_072850.t1	bdenJAM81_scaffold_14	665957	668269	-1	GP3.072850.5	bden_t_91726	GP3.072850.5	665957	668269	-1	yes
GLEANP3_072860	GLEANP3_072860.t1	bdenJAM81_scaffold_14	718524	719084	-1	fgenesh1_kg.C_scaffold_14000059.5	bden_t_32391	fgenesh1_kg.C_scaffold_14000059.5	718712	719256	-1	yes
